# Data export from CRDB [http://lpsc.in2p3.fr/crdb]
# Please cite CRDB publications:
#  - Maurin, Melot, Taillet, A&A 569, A32 (2014) [https://ui.adsabs.harvard.edu/abs/2014A%26A...569A..32M]
#  - Maurin, Dembinski, Gonzalez et al., Univ. 6, 102 (2020) [https://ui.adsabs.harvard.edu/abs/2020Univ....6..102M]
# Date: 2026/06/21-14:46:00
# Format: CSV code
#   Col.1  -  QUANTITY NAME (case insensitive)
#   Col.2  -  SUB-EXP NAME (case insensitive, no space)
#   Col.3  -  EAXIS TYPE: EKN, EK, R, ETOT, or ETOTN
#   Col.4  -  <E>: mean value bin mean value bin (all in [GeV] except for R in [GV])
#   Col.5  -  EBIN_LOW
#   Col.6  -  EBIN_HIGH
#   Col.7  -  QUANTITY VALUE: [#/sr/s/m2/EAxis] if flux , no unit if ratio
#   Col.8  -  ERR_STAT-
#   Col.9  -  ERR_STAT+
#   Col.10 -  ERR_SYST-
#   Col.11 -  ERR_SYST+
#   Col.12 -  ADS URL FOR PAPER REF (no space)
#   Col.13 -  phi [MV]
#   Col.14 -  DISTANCE EXP IN SOLAR SYSTEM [AU]
#   Col.15 -  DATIMES: format = yyyy/mm/dd-hhmmss:yyyy/mm/dd-hhmmss;...
#   Col.16 -  IS UPPER LIMIT: format = 0 or 1
#
"AllParticles","Auger (2004/01-2007/08)","ETOT","223900000000","223900000000","223900000000","1.7e-28","1.7E-28","0","0","0","2008PhRvL.101f1101A","647.8","1","2004/01/01-000000:2007/08/31-235959","1"
"AllParticles","Auger (2004/01-2007/08)","ETOT","281800000000","281800000000","281800000000","1.3e-28","1.3E-28","0","0","0","2008PhRvL.101f1101A","647.8","1","2004/01/01-000000:2007/08/31-235959","1"
"AllParticles","Auger (2005/11-2008/05)","ETOT","1122000000","1122000000","1122000000","9.64797e-22","6.1331E-23","6.1331E-23","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","1412000000","1412000000","1412000000","4.61429e-22","2.93732E-23","2.93732E-23","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","1778000000","1778000000","1778000000","1.86987e-22","1.3123E-23","1.3123E-23","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","2239000000","2239000000","2239000000","1.04814e-22","7.72973E-24","7.72973E-24","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","2818000000","2818000000","2818000000","4.25063e-23","3.70517E-25","3.70517E-25","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","3548000000","3548000000","3548000000","2.06559e-23","2.33486E-25","2.33486E-25","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","4466000000","4466000000","4466000000","1.05239e-23","1.52249E-25","1.52249E-25","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","5623000000","5623000000","5623000000","5.71343e-24","1.00587E-25","1.00587E-25","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","7079000000","7079000000","7079000000","3.16627e-24","6.7408E-26","6.7408E-26","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","8913000000","8913000000","8913000000","1.75023e-24","4.4893E-26","4.4893E-26","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","11220000000","11220000000","11220000000","9.98504e-25","3.0241E-26","3.0241E-26","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","14120000000","14120000000","14120000000","5.25357e-25","1.9871E-26","1.9871E-26","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","17780000000","17780000000","17780000000","2.68475e-25","1.2468E-26","1.2468E-26","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","22390000000","22390000000","22390000000","1.51658e-25","8.418E-27","8.418E-27","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","28180000000","28180000000","28180000000","7.5352e-26","5.328E-27","5.328E-27","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","35480000000","35480000000","35480000000","3.2231e-26","3.076E-27","3.076E-27","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","44660000000","44660000000","44660000000","1.0025e-26","1.515E-27","1.515E-27","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","56230000000","56230000000","56230000000","5.044e-27","9.44E-28","9.44E-28","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","70790000000","70790000000","70790000000","3.231e-27","6.61E-28","6.61E-28","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","89130000000","89130000000","89130000000","5.42e-28","3.02E-28","2.41E-28","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","112200000000","112200000000","112200000000","1.67e-28","1.86E-28","1.04E-28","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","141200000000","141200000000","141200000000","8.1e-29","8.1E-29","0","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","1"
"AllParticles","Auger (2005/11-2008/05)","ETOT","177800000000","177800000000","177800000000","4.9e-29","8.5E-29","3.1E-29","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","0"
"AllParticles","Auger (2005/11-2008/05)","ETOT","223900000000","223900000000","223900000000","4.7e-29","4.7E-29","0","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","1"
"AllParticles","Auger (2005/11-2008/05)","ETOT","281800000000","281800000000","281800000000","3.6e-29","3.6E-29","0","0","0","2010PhLB..685..239A","542.8","1","2005/11/01-000000:2008/05/31-235959","1"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","1122020000","1122020000","1122020000","1.17645e-21","2.57572E-23","2.57572E-23","8.23516E-23","8.23516E-23","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","1412540000","1412540000","1412540000","5.83347e-22","1.40173E-23","1.40173E-23","4.08343E-23","4.08343E-23","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","1778280000","1778280000","1778280000","2.8342e-22","7.64784E-24","7.64784E-24","1.98394E-23","1.98394E-23","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","2238720000","2238720000","2238720000","1.21945e-22","3.76554E-24","3.76554E-24","8.53612E-24","8.53612E-24","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","2818380000","2818380000","2818380000","6.03183e-23","2.46595E-25","2.46595E-25","4.22228E-24","4.22228E-24","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","3548130000","3548130000","3548130000","2.84657e-23","1.52475E-25","1.52475E-25","1.9926E-24","1.9926E-24","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","4466840000","4466840000","4466840000","1.37234e-23","8.48475E-26","8.48475E-26","9.60635E-25","9.60635E-25","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","5623410000","5623410000","5623410000","6.91751e-24","5.42375E-26","5.42375E-26","4.84226E-25","4.84226E-25","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","7079460000","7079460000","7079460000","3.85623e-24","3.6726E-26","3.6726E-26","2.69936E-25","2.69936E-25","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","8912510000","8912510000","8912510000","2.12061e-24","2.446E-26","2.446E-26","1.48443E-25","1.48443E-25","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","11220200000","11220200000","11220200000","1.16754e-24","1.62208E-26","1.62208E-26","8.17277E-26","8.17277E-26","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","14125400000","14125400000","14125400000","6.24408e-25","1.05484E-26","1.05484E-26","4.37086E-26","4.37086E-26","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","17782800000","17782800000","17782800000","3.18848e-25","6.7481E-27","6.7481E-27","2.23193E-26","2.23193E-26","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","22387200000","22387200000","22387200000","1.59019e-25","4.24796E-27","4.24796E-27","1.11314E-26","1.11314E-26","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","28183800000","28183800000","28183800000","7.9833e-26","2.67884E-27","2.67884E-27","5.58831E-27","5.58831E-27","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
"AllParticles","Auger Hybrid (2004/01-2014/12)","ETOT","35481300000","35481300000","35481300000","4.05847e-26","1.70794E-27","1.70794E-27","2.84093E-27","2.84093E-27","2015arXiv150903732T","604.6","1","2004/01/01-000000:2014/12/31-000000","0"
